Calltime,Nature,CloseCode,Street,Month,Day of Week,Incident ID,Case ID,,
12/12/2012  8:10:04 AM,DOMESTIC DISTURBANCE,4,810 CLIFFSIDE AV,December,4 ,2012159191,,,
12/12/2012  2:23:37 AM,DOMESTIC DISTURBANCE IP,1,999 W COLLEGE DR/E FARRISS AV,December,4 ,2012159150,201244879,,
12/11/2012  9:32:14 PM,DOMESTIC DISTURBANCE,4,4378 KELSO DR,December,3 ,2012159086,,,
12/11/2012  8:21:09 PM,DOMESTIC DISTURBANCE IP,1,233-I NORTHPOINT AV,December,3 ,2012159055,201244847,,
12/11/2012  12:57:13 PM,DOMESTIC DISTURBANCE IP,1,314 GREER AV,December,3 ,2012158873,201244812,,
12/11/2012  8:14:35 AM,DOMESTIC DISTURBANCE,4,525-B ROY AV,December,3 ,2012158735,,,
12/10/2012  11:48:26 PM,DOMESTIC DISTURBANCE IP,2,1111 PARK ST,December,2 ,2012158654,201244751,,
12/10/2012  10:59:59 PM,DOMESTIC DISTURBANCE IP,1,163-H W HARTLEY DR,December,2 ,2012158641,201244749,,
12/10/2012  10:58:14 PM,DOMESTIC DISTURBANCE,4,2461 INGLESIDE DR,December,2 ,2012158640,,,
12/10/2012  10:42:08 PM,DOMESTIC DISTURBANCE,4,302-B TAYLOR AV,December,2 ,2012158635,,,
12/10/2012  10:20:54 PM,DOMESTIC DISTURBANCE IP,2,1011-A ROBERTS LN,December,2 ,2012158630,201244747,,
12/10/2012  10:01:42 PM,DOMESTIC DISTURBANCE IP,1,1424 JOHNSON ST,December,2 ,2012158625,201244744,,
12/10/2012  9:06:31 PM,DOMESTIC DISTURBANCE IP,1,1203 HOOVER AV,December,2 ,2012158611,201244741,,
12/10/2012  8:54:13 PM,DOMESTIC DISTURBANCE,4,136 SPRING GARDEN CI,December,2 ,2012158608,,,
12/10/2012  7:30:11 PM,DOMESTIC DISTURBANCE,4,2914 SHADY VIEW DR,December,2 ,2012158580,,,
12/10/2012  6:33:39 PM,DOMESTIC DISTURBANCE,4,3402 ROLLING RD,December,2 ,2012158556,,,
12/10/2012  6:22:53 PM,DOMESTIC DISTURBANCE,8,2527-C AMBASSADOR CT,December,2 ,2012158548,,,
12/10/2012  4:53:51 PM,DOMESTIC DISTURBANCE,4,3204 FLANDERS CT,December,2 ,2012158511,,,
12/10/2012  4:32:20 PM,DOMESTIC DISTURBANCE,4,1008 COUNCIL ST,December,2 ,2012158501,,,
12/10/2012  4:16:04 PM,DOMESTIC DISTURBANCE IP,1,2414 FRANCIS ST,December,2 ,2012158495,201244709,,
12/10/2012  2:51:44 PM,DOMESTIC DISTURBANCE,1,3300 ROLLING RD,December,2 ,2012158460,201244703,,
12/10/2012  2:48:28 PM,DOMESTIC DISTURBANCE,5,2620 S MAIN ST,December,2 ,2012158456,,,
12/10/2012  1:33:59 PM,DOMESTIC DISTURBANCE,4,3401 CENTRAL AV,December,2 ,2012158424,,,
12/10/2012  12:52:40 PM,DOMESTIC DISTURBANCE IP,1,115 BELLEVUE DR,December,2 ,2012158408,201244684,,
12/10/2012  6:28:31 AM,DOMESTIC DISTURBANCE IP,1,120 SW CLOVERLEAF PL,December,2 ,2012158275,201244655,,
12/10/2012  6:02:28 AM,DOMESTIC DISTURBANCE,4,1011 GAINES AV,December,2 ,2012158270,,,
12/9/2012  11:17:23 PM,DOMESTIC DISTURBANCE IP,1,3313 TRIANGLE LAKE RD,December,1 ,2012158217,201244649,,
12/9/2012  9:02:59 PM,DOMESTIC DISTURBANCE IP,1,399 PARAMOUNT ST/FRIENDLY AV,December,1 ,2012158178,201244640,,
12/9/2012  8:56:01 PM,DOMESTIC DISTURBANCE,5,6499 OLD PLANK RD/N MAIN ST,December,1 ,2012158174,,,
12/9/2012  6:39:28 PM,DOMESTIC DISTURBANCE IP,1,213 AVONDALE ST,December,1 ,2012158135,201244629,,
12/9/2012  6:17:55 PM,DOMESTIC DISTURBANCE,4,502-B NEWTON PL,December,1 ,2012158128,,,
12/9/2012  4:46:57 PM,DOMESTIC DISTURBANCE IP,1,604 ELLWOOD DR,December,1 ,2012158107,201244625,,
12/9/2012  2:14:38 PM,DOMESTIC DISTURBANCE,4,1704-F N HAMILTON ST,December,1 ,2012158074,,,
12/9/2012  11:36:34 AM,DOMESTIC DISTURBANCE IP,8,1025-B PEGRAM AV,December,1 ,2012158034,201244616,,
12/9/2012  11:32:31 AM,DOMESTIC DISTURBANCE,4,1505 GLENN MEADE DR,December,1 ,2012158033,,,
12/9/2012  10:43:00 AM,DOMESTIC DISTURBANCE,4,I-74/US 311/E GREEN DR,December,1 ,2012158009,,,
12/9/2012  2:30:34 AM,DOMESTIC DISTURBANCE IP,4,3506 MORRIS FARM DR,December,1 ,2012157936,,,
12/9/2012  1:05:17 AM,DOMESTIC DISTURBANCE IP,1,3402 ROLLING RD,December,1 ,2012157912,201244584,,
12/9/2012  12:22:49 AM,DOMESTIC DISTURBANCE IP,1,913-A REDDING DR,December,1 ,2012157904,201244580,,
12/8/2012  6:53:48 PM,DOMESTIC DISTURBANCE,4,2411 DALLAS AV,December,7 ,2012157790,,,
12/8/2012  6:51:22 PM,DOMESTIC DISTURBANCE IP,1,301 BEACH ST,December,7 ,2012157786,201244547,,
12/8/2012  5:15:11 PM,DOMESTIC DISTURBANCE IP,5,1104 CAMDEN AV,December,7 ,2012157754,,,
12/8/2012  5:01:33 PM,DOMESTIC DISTURBANCE IP,1,1201 BLAIN ST,December,7 ,2012157744,201244540,,
12/8/2012  3:37:48 PM,DOMESTIC DISTURBANCE IP,1,1511 WAVERLY ST,December,7 ,2012157712,201244531,,
12/8/2012  3:33:38 PM,DOMESTIC DISTURBANCE IP,2,408 E LEXINGTON AV,December,7 ,2012157709,201244532,,
12/8/2012  2:23:39 PM,DOMESTIC DISTURBANCE IP,2,2921 ARCHDALE RD,December,7 ,2012157689,201244526,,
12/8/2012  2:08:10 PM,DOMESTIC DISTURBANCE IP,1,2324 BRENTWOOD ST,December,7 ,2012157687,201244529,,
12/8/2012  11:49:31 AM,DOMESTIC DISTURBANCE IP,1,2625 WOODRUFF AV,December,7 ,2012157648,201244519,,
12/8/2012  11:06:31 AM,DOMESTIC DISTURBANCE,4,1614 ONEKA AV,December,7 ,2012157634,,,
12/8/2012  6:22:52 AM,DOMESTIC DISTURBANCE IP,1,2213 N CENTENNIAL ST,December,7 ,2012157585,201244503,,
12/8/2012  12:52:24 AM,DOMESTIC DISTURBANCE,5,1536 W GREEN DR,December,7 ,2012157549,,,
12/8/2012  12:49:20 AM,DOMESTIC DISTURBANCE IP,2,6140-2H RED CEDAR DR,December,7 ,2012157547,201244492,,
12/7/2012  10:01:43 PM,DOMESTIC DISTURBANCE IP,1,3715 WOODPARK DR,December,6 ,2012157495,201244479,,
12/7/2012  8:07:33 PM,DOMESTIC DISTURBANCE,4,1601 N HAMILTON ST,December,6 ,2012157451,,,
12/7/2012  8:07:26 PM,DOMESTIC DISTURBANCE IP,1,115 E SWATHMORE AV,December,6 ,2012157450,201244455,,
12/7/2012  7:10:22 PM,DOMESTIC DISTURBANCE,4,402 OTTERAY AV,December,6 ,2012157433,,,
12/7/2012  6:47:08 PM,DOMESTIC DISTURBANCE,4,913 BRIDGES DR,December,6 ,2012157422,,,
12/7/2012  5:00:52 PM,DOMESTIC DISTURBANCE IP,1,2099 E GREEN DR/WORTH ST,December,6 ,2012157376,201244433,,
12/7/2012  3:04:27 PM,DOMESTIC DISTURBANCE,4,1501 PINEHURST DR,December,6 ,2012157317,,,
12/7/2012  9:08:34 AM,DOMESTIC DISTURBANCE,4,215 MODEL FARM RD,December,6 ,2012157158,,,
12/7/2012  8:03:24 AM,DOMESTIC DISTURBANCE IP,1,221 CHARLES AV,December,6 ,2012157134,201244353,,
12/7/2012  7:38:39 AM,DOMESTIC DISTURBANCE,5,251 CHARLES AV,December,6 ,2012157121,,,
12/6/2012  11:25:56 PM,DOMESTIC DISTURBANCE,2,3618 DENSBURY DR,December,5 ,2012157065,201244321,,
12/6/2012  11:13:36 PM,DOMESTIC DISTURBANCE,1,420 MACEDONIA WY,December,5 ,2012157063,201244323,,
12/6/2012  11:01:00 PM,DOMESTIC DISTURBANCE,4,136 SPRING GARDEN CI,December,5 ,2012157058,,,
12/6/2012  9:29:11 PM,DOMESTIC DISTURBANCE,4,136 SPRING GARDEN CI,December,5 ,2012157012,,,
12/6/2012  8:35:25 PM,DOMESTIC DISTURBANCE,3,526 AMOS ST,December,5 ,2012156985,201244304,,
12/6/2012  7:54:36 PM,DOMESTIC DISTURBANCE,5,526 AMOS ST,December,5 ,2012156973,,,
12/6/2012  5:43:01 PM,DOMESTIC DISTURBANCE,4,2306-J SHADOW VALLEY RD,December,5 ,2012156925,,,
12/6/2012  2:42:55 PM,DOMESTIC DISTURBANCE,4,217 PARAMOUNT ST,December,5 ,2012156827,,,
12/6/2012  1:13:25 PM,DOMESTIC DISTURBANCE IP,2,808 PARKWOOD CI,December,5 ,2012156783,201244252,,
12/6/2012  1:00:59 PM,DOMESTIC DISTURBANCE,1,2527-C AMBASSADOR CT,December,5 ,2012156777,201244241,,
12/6/2012  8:54:12 AM,DOMESTIC DISTURBANCE IP,1,2510 E KIVETT DR,December,5 ,2012156664,201244184,,
12/6/2012  7:40:26 AM,DOMESTIC DISTURBANCE IP,1,2517-D SUFFOLK AV,December,5 ,2012156619,201244157,,
12/6/2012  3:48:58 AM,DOMESTIC DISTURBANCE IP,1,712 S ELM ST,December,5 ,2012156579,201244144,,
12/5/2012  11:13:39 PM,DOMESTIC DISTURBANCE IP,1,708-D KENT ST,December,4 ,2012156538,201244133,,
12/5/2012  10:43:01 PM,DOMESTIC DISTURBANCE IP,1,202 SHADYBROOK RD,December,4 ,2012156530,201244129,,
12/5/2012  8:50:15 PM,DOMESTIC DISTURBANCE IP,8,222 SPENCER ST,December,4 ,2012156499,,,
12/5/2012  5:41:21 PM,DOMESTIC DISTURBANCE,3,923 ASHEBORO ST,December,4 ,2012156436,201244104,,
12/5/2012  5:02:45 PM,DOMESTIC DISTURBANCE,8,3751-1E BRACKNELL DR,December,4 ,2012156422,,,
12/5/2012  3:39:55 PM,DOMESTIC DISTURBANCE IP,2,1330-3D BURTON AV,December,4 ,2012156377,201244095,,
12/5/2012  12:37:21 PM,DOMESTIC DISTURBANCE IP,1,606 WASHINGTON ST,December,4 ,2012156265,201244052,,
12/5/2012  10:13:10 AM,DOMESTIC DISTURBANCE,4,1902 W ROTARY DR,December,4 ,2012156191,,,
12/5/2012  2:27:01 AM,DOMESTIC DISTURBANCE,4,112 CHARLES AV,December,4 ,2012156082,,,
12/4/2012  11:04:40 PM,DOMESTIC DISTURBANCE IP,1,5260-3B SAMET DR,December,3 ,2012156034,201243967,,
12/4/2012  10:43:28 PM,DOMESTIC DISTURBANCE IP,1,1211 DORRIS AV,December,3 ,2012156023,201243962,,
12/4/2012  9:55:57 PM,DOMESTIC DISTURBANCE IP,1,5220 SWITCHBACK DR,December,3 ,2012156000,201243952,,
12/4/2012  9:53:50 PM,DOMESTIC DISTURBANCE,4,1213 CAROLINA ST,December,3 ,2012155999,,,
12/4/2012  8:31:05 PM,DOMESTIC DISTURBANCE,4,112 CHARLES AV,December,3 ,2012155967,,,
12/4/2012  8:08:25 PM,DOMESTIC DISTURBANCE IP,1,3761 LAUREL BLUFF CI,December,3 ,2012155960,201243935,,
12/4/2012  6:23:58 PM,DOMESTIC DISTURBANCE,1,1201 S DOWNING ST,December,3 ,2012155928,201243928,,
12/4/2012  5:38:10 PM,DOMESTIC DISTURBANCE IP,1,2401 ROBBINS ST,December,3 ,2012155899,201243929,,
12/4/2012  5:13:35 PM,DOMESTIC DISTURBANCE,1,1713 ONEKA AV,December,3 ,2012155889,201243943,,
12/4/2012  5:12:42 PM,DOMESTIC DISTURBANCE IP,1,907 MILL AV,December,3 ,2012155888,201243964,,
12/4/2012  4:20:55 PM,DOMESTIC DISTURBANCE IP,1,3403-A TRIANGLE LAKE RD,December,3 ,2012155866,201243907,,
12/4/2012  7:43:33 AM,DOMESTIC DISTURBANCE,4,907 MILL AV,December,3 ,2012155585,,,
12/4/2012  1:06:42 AM,DOMESTIC DISTURBANCE IP,1,1201 BLAIN ST,December,3 ,2012155537,201243766,,
12/4/2012  12:27:45 AM,DOMESTIC DISTURBANCE IP,1,1120 WAYSIDE ST,December,3 ,2012155532,201243763,,
12/3/2012  10:17:39 PM,DOMESTIC DISTURBANCE,4,1908 APEX PL,December,2 ,2012155500,,,
12/3/2012  7:22:31 PM,DOMESTIC DISTURBANCE IP,1,1427 E COMMERCE AV,December,2 ,2012155447,201243748,,
12/3/2012  7:18:31 PM,DOMESTIC DISTURBANCE,8,524 ROY AV,December,2 ,2012155444,,,
12/3/2012  6:54:47 PM,DOMESTIC DISTURBANCE,5,418 MEREDITH ST,December,2 ,2012155437,,,
12/3/2012  11:22:37 AM,DOMESTIC DISTURBANCE IP,2,941-B COUNCIL ST,December,2 ,2012155230,201243702,,
12/3/2012  12:28:28 AM,DOMESTIC DISTURBANCE IP,1,2789 BETTY CT,December,2 ,2012155046,201243610,,
12/2/2012  11:54:34 PM,DOMESTIC DISTURBANCE IP,1,930 MALL LOOP RD,December,1 ,2012155042,201243609,,
12/2/2012  9:15:24 PM,DOMESTIC DISTURBANCE,4,3480 WHEATFIELD CREEK CT,December,1 ,2012154998,,,
12/2/2012  8:50:36 PM,DOMESTIC DISTURBANCE,1,308-E S SCIENTIFIC ST,December,1 ,2012154993,201243600,,
12/2/2012  6:28:08 PM,DOMESTIC DISTURBANCE IP,1,108 MOTSINGER ST,December,1 ,2012154965,201243593,,
12/2/2012  5:09:58 PM,DOMESTIC DISTURBANCE,5,2700-BLK ANNMOORE CI,December,1 ,2012154945,,,
12/2/2012  4:51:10 PM,DOMESTIC DISTURBANCE,4,1011 TRUE LN,December,1 ,2012154939,,,
12/2/2012  2:08:40 PM,DOMESTIC DISTURBANCE IP,1,521 WARBLER CT,December,1 ,2012154901,201243581,,
12/2/2012  2:07:22 PM,DOMESTIC DISTURBANCE IP,1,5010-3F SAMET DR,December,1 ,2012154900,201243580,,
12/2/2012  1:24:46 PM,DOMESTIC DISTURBANCE IP,1,120 SW CLOVERLEAF PL,December,1 ,2012154890,201243582,,
12/2/2012  12:48:41 PM,DOMESTIC DISTURBANCE,1,201 N PENDLETON ST,December,1 ,2012154884,201243573,,
12/2/2012  12:28:26 PM,DOMESTIC DISTURBANCE IP,1,101-11 OXFORD PL,December,1 ,2012154874,201243591,,
12/2/2012  9:46:21 AM,DOMESTIC DISTURBANCE,1,519-B CROSS ST,December,1 ,2012154836,201243561,,
12/2/2012  8:53:23 AM,DOMESTIC DISTURBANCE,2,3201 MORRIS FARM DR,December,1 ,2012154822,201243559,,
12/2/2012  6:47:00 AM,DOMESTIC DISTURBANCE,1,425 S MAIN ST,December,1 ,2012154806,201243556,,
12/2/2012  12:43:06 AM,DOMESTIC DISTURBANCE,4,1316-B DARTMOUTH AV,December,1 ,2012154760,,,
12/1/2012  11:09:19 PM,DOMESTIC DISTURBANCE IP,2,239-M NORTHPOINT AV,December,7 ,2012154738,201243541,,
12/1/2012  10:24:47 PM,DOMESTIC DISTURBANCE,4,1511 LONG ST,December,7 ,2012154720,,,
12/1/2012  10:05:28 PM,DOMESTIC DISTURBANCE IP,1,2136-E CHESTER RIDGE DR,December,7 ,2012154714,201243534,,
12/1/2012  9:59:45 PM,DOMESTIC DISTURBANCE,4,1212 DELK DR,December,7 ,2012154710,,,
12/1/2012  9:03:09 PM,DOMESTIC DISTURBANCE,1,3201 MORRIS FARM DR,December,7 ,2012154682,201243531,,
12/1/2012  6:30:50 PM,DOMESTIC DISTURBANCE IP,1,400 N CENTENNIAL ST,December,7 ,2012154640,201243518,,
12/1/2012  5:00:19 PM,DOMESTIC DISTURBANCE IP,4,107-I NORTHGATE CT,December,7 ,2012154610,,,
12/1/2012  4:06:45 PM,DOMESTIC DISTURBANCE,4,717-B GARRISON ST,December,7 ,2012154598,,,
12/1/2012  3:36:01 PM,DOMESTIC DISTURBANCE,4,717-B GARRISON ST,December,7 ,2012154594,,,
12/1/2012  2:11:15 PM,DOMESTIC DISTURBANCE,8,2506-A AMBASSADOR CT,December,7 ,2012154558,,,
12/1/2012  2:03:54 PM,DOMESTIC DISTURBANCE,4,109 SPRING GARDEN CI,December,7 ,2012154549,,,
12/1/2012  11:33:59 AM,DOMESTIC DISTURBANCE IP,1,231-G NORTHPOINT AV,December,7 ,2012154500,201243488,,
12/1/2012  3:40:26 AM,DOMESTIC DISTURBANCE,1,1035-A PEGRAM AV,December,7 ,2012154406,201243465,,
12/1/2012  3:34:18 AM,DOMESTIC DISTURBANCE,4,1599 ONEKA AV/MEREDITH ST,December,7 ,2012154403,,,
12/1/2012  2:23:10 AM,DOMESTIC DISTURBANCE IP,1,1002 BARBEE AV,December,7 ,2012154394,201243462,,
12/1/2012  1:54:45 AM,DOMESTIC DISTURBANCE,8,220 PRINCETON AV,December,7 ,2012154388,,,
12/1/2012  1:20:06 AM,DOMESTIC DISTURBANCE IP,1,2103-F AILEEN CT,December,7 ,2012154376,201243459,,
11/30/2012  11:52:50 PM,DOMESTIC DISTURBANCE IP,1,2221 RINDLE DR,November,6 ,2012154354,201243450,,
11/30/2012  9:21:00 PM,DOMESTIC DISTURBANCE IP,1,2007 CARLISLE WY,November,6 ,2012154306,201243431,,
11/30/2012  9:19:54 PM,DOMESTIC DISTURBANCE IP,1,322 PICKETT PL,November,6 ,2012154305,201243429,,
11/30/2012  9:09:37 PM,DOMESTIC DISTURBANCE,8,1230-3E TURTLE ROCK WY,November,6 ,2012154300,,,
11/30/2012  8:35:08 PM,DOMESTIC DISTURBANCE,4,634-A S ELM ST,November,6 ,2012154292,,,
11/30/2012  8:19:39 PM,DOMESTIC DISTURBANCE,4,808-1406 LAKECREST AV,November,6 ,2012154285,,,
11/30/2012  8:16:11 PM,DOMESTIC DISTURBANCE,4,717-A GARRISON ST,November,6 ,2012154282,,,
11/30/2012  7:40:33 PM,DOMESTIC DISTURBANCE,4,1016 GRACE ST,November,6 ,2012154266,,,
11/30/2012  7:27:43 PM,DOMESTIC DISTURBANCE IP,4,1228 KIMERY DR,November,6 ,2012154262,,,
11/30/2012  1:54:10 PM,DOMESTIC DISTURBANCE IP,1,1111 ASHEBORO ST,November,6 ,2012154103,201243388,,
11/30/2012  1:35:55 PM,DOMESTIC DISTURBANCE,4,207 W LEXINGTON AV,November,6 ,2012154093,,,
11/30/2012  1:11:42 PM,DOMESTIC DISTURBANCE IP,2,2429 W GREEN DR,November,6 ,2012154086,201243389,,
11/30/2012  12:16:27 PM,DOMESTIC DISTURBANCE,8,2200 WOODRUFF AV/WILTSHIRE ST,November,6 ,2012154063,,,
11/30/2012  2:27:03 AM,DOMESTIC DISTURBANCE,5,2229-F SHADOW VALLEY RD,November,6 ,2012153923,,,
11/30/2012  12:20:49 AM,DOMESTIC DISTURBANCE,4,804 ERNEST CT,November,6 ,2012153912,,,
11/29/2012  11:44:48 PM,DOMESTIC DISTURBANCE,4,2308 DELAWARE PL,November,5 ,2012153905,,,
11/29/2012  10:07:56 PM,DOMESTIC DISTURBANCE,4,2313 DOVER PL,November,5 ,2012153879,,,
11/29/2012  7:43:18 PM,DOMESTIC DISTURBANCE IP,2,118-2F E SWATHMORE AV,November,5 ,2012153829,201243311,,
11/29/2012  7:39:58 PM,DOMESTIC DISTURBANCE,4,1807 RIVERTRACE PT,November,5 ,2012153828,,,
11/29/2012  6:13:16 PM,DOMESTIC DISTURBANCE,4,507 E GREEN DR,November,5 ,2012153796,,,
11/29/2012  5:40:54 PM,DOMESTIC DISTURBANCE,4,1009 LEONARD AV,November,5 ,2012153785,,,
11/29/2012  3:58:44 PM,DOMESTIC DISTURBANCE,4,1102 SALEM ST,November,5 ,2012153746,,,
11/29/2012  11:27:57 AM,DOMESTIC DISTURBANCE,5,2506-A FRIENDS AV,November,5 ,2012153608,,,
11/28/2012  7:09:10 PM,DOMESTIC DISTURBANCE IP,1,2511-A SUFFOLK AV,November,4 ,2012153328,201243175,,
11/28/2012  4:24:20 PM,DOMESTIC DISTURBANCE,5,1206 TRINITY AV,November,4 ,2012153256,,,
11/28/2012  4:22:47 PM,DOMESTIC DISTURBANCE IP,4,2416 FRANCIS ST,November,4 ,2012153255,,,
11/28/2012  4:04:52 PM,DOMESTIC DISTURBANCE,4,281 DOROTHY ST,November,4 ,2012153243,,,
11/28/2012  12:43:16 PM,DOMESTIC DISTURBANCE IP,1,2630 S MAIN ST,November,4 ,2012153135,201243140,,
11/28/2012  10:05:18 AM,DOMESTIC DISTURBANCE IP,1,421 WRIGHT ST,November,4 ,2012153065,201243099,,
11/28/2012  9:35:27 AM,DOMESTIC DISTURBANCE IP,1,220 N CENTENNIAL ST,November,4 ,2012153052,201243093,,
11/27/2012  11:24:26 PM,DOMESTIC DISTURBANCE,1,3716-3B SPANISH PEAK DR,November,3 ,2012152940,201243062,,
11/27/2012  10:17:49 PM,DOMESTIC DISTURBANCE IP,1,3716-3B SPANISH PEAK DR,November,3 ,2012152922,201243050,,
11/27/2012  8:57:08 PM,DOMESTIC DISTURBANCE,3,818 FAIRVIEW ST,November,3 ,2012152891,201243044,,
11/27/2012  8:33:39 PM,DOMESTIC DISTURBANCE,4,4431-1A CINNABAR CT,November,3 ,2012152888,,,
11/27/2012  7:46:29 PM,DOMESTIC DISTURBANCE IP,1,2319 PURDY AV,November,3 ,2012152876,201243033,,
11/27/2012  5:11:05 PM,DOMESTIC DISTURBANCE IP,1,999 HICKORY CHAPEL RD/TRIANGLE LAKE RD,November,3 ,2012152828,201243017,,
11/27/2012  3:46:53 PM,DOMESTIC DISTURBANCE,4,509 CABLE ST,November,3 ,2012152789,,,
11/27/2012  2:48:09 PM,DOMESTIC DISTURBANCE,4,200 LAWNDALE AV,November,3 ,2012152765,,,
11/27/2012  11:19:36 AM,DOMESTIC DISTURBANCE IP,1,820 N MAIN ST,November,3 ,2012152669,201242975,,
11/27/2012  10:23:36 AM,DOMESTIC DISTURBANCE IP,1,828 PINE CIRCLE DR,November,3 ,2012152649,201242969,,
11/27/2012  8:18:34 AM,DOMESTIC DISTURBANCE,4,1511 LONG ST,November,3 ,2012152590,,,
11/27/2012  2:07:49 AM,DOMESTIC DISTURBANCE,3,109 EDGEWORTH ST,November,3 ,2012152529,201242939,,
11/27/2012  12:24:53 AM,DOMESTIC DISTURBANCE,1,109 EDGEWORTH ST,November,3 ,2012152512,201242939,,
11/26/2012  10:18:56 PM,DOMESTIC DISTURBANCE IP,1,1800-BLK JOHNSON ST,November,2 ,2012152485,201242925,,
11/26/2012  8:47:23 PM,DOMESTIC DISTURBANCE,2,1004 CHARLOTTE AV,November,2 ,2012152455,201242920,,
11/26/2012  6:48:04 PM,DOMESTIC DISTURBANCE IP,1,306 WOODBROOK DR,November,2 ,2012152418,201242912,,
11/26/2012  2:03:06 PM,DOMESTIC DISTURBANCE IP,1,520 DENNY ST,November,2 ,2012152299,201242878,,
11/26/2012  1:10:29 PM,DOMESTIC DISTURBANCE,4,2510 E KIVETT DR,November,2 ,2012152266,,,
11/26/2012  11:21:01 AM,DOMESTIC DISTURBANCE,8,2725 ALPHA ST,November,2 ,2012152215,,,
11/26/2012  10:21:54 AM,DOMESTIC DISTURBANCE IP,2,411 PARK ST,November,2 ,2012152183,201242851,,
11/26/2012  3:21:52 AM,DOMESTIC DISTURBANCE IP,1,1420-B E COMMERCE AV,November,2 ,2012152078,201242795,,
11/25/2012  10:35:45 PM,DOMESTIC DISTURBANCE IP,1,1104 JOHNSON ST,November,1 ,2012152027,201242778,,
11/25/2012  10:06:20 PM,DOMESTIC DISTURBANCE,1,2104 CARLISLE WY,November,1 ,2012152016,201242774,,
11/25/2012  8:18:06 PM,DOMESTIC DISTURBANCE IP,1,115-A OAKWOOD ST,November,1 ,2012151979,201242764,,
11/25/2012  6:26:55 PM,DOMESTIC DISTURBANCE,4,526 AMOS ST,November,1 ,2012151952,,,
11/25/2012  5:36:00 PM,DOMESTIC DISTURBANCE,4,1431 BRAGG CT,November,1 ,2012151941,,,
11/25/2012  5:00:54 PM,DOMESTIC DISTURBANCE,4,601 WILLOUBAR TE,November,1 ,2012151930,,,
11/25/2012  9:45:49 AM,DOMESTIC DISTURBANCE,8,818 FAIRVIEW ST,November,1 ,2012151825,,,
11/24/2012  11:10:02 PM,DOMESTIC DISTURBANCE,4,601-E E FAIRFIELD RD,November,7 ,2012151728,,,
11/24/2012  10:28:42 PM,DOMESTIC DISTURBANCE,4,505 E GREEN DR,November,7 ,2012151712,,,
11/24/2012  9:18:47 PM,DOMESTIC DISTURBANCE IP,2,208-A WINDLEY ST,November,7 ,2012151686,201242705,,
11/24/2012  6:48:14 PM,DOMESTIC DISTURBANCE IP,1,409 FRIDDLE DR,November,7 ,2012151638,201242677,,
11/24/2012  3:52:07 PM,DOMESTIC DISTURBANCE IP,1,1314-D EATON PL,November,7 ,2012151586,201242664,,
11/24/2012  3:10:26 AM,DOMESTIC DISTURBANCE,2,118-B NORTHGATE CT,November,7 ,2012151433,201242629,,
11/24/2012  2:32:11 AM,DOMESTIC DISTURBANCE IP,4,6020-2H RED CEDAR DR,November,7 ,2012151427,,,
11/24/2012  1:54:58 AM,DOMESTIC DISTURBANCE IP,1,6020-2H RED CEDAR DR,November,7 ,2012151418,201242626,,
11/24/2012  1:44:23 AM,DOMESTIC DISTURBANCE IP,2,1615-B BROCKETT AV,November,7 ,2012151415,201242628,,
11/24/2012  12:50:02 AM,DOMESTIC DISTURBANCE IP,2,1709 EDMONDSON PL,November,7 ,2012151403,201242623,,
11/24/2012  12:28:03 AM,DOMESTIC DISTURBANCE IP,1,2429 W GREEN DR,November,7 ,2012151397,201242621,,
11/24/2012  12:10:42 AM,DOMESTIC DISTURBANCE IP,2,5840 SAMET DR,November,7 ,2012151393,201242622,,
11/24/2012  12:01:52 AM,DOMESTIC DISTURBANCE IP,1,714 CLIFFSIDE AV,November,7 ,2012151392,201242617,,
11/23/2012  8:49:08 PM,DOMESTIC DISTURBANCE IP,1,509 CARR ST,November,6 ,2012151310,201242595,,
11/23/2012  7:50:05 PM,DOMESTIC DISTURBANCE,4,1301 VERNON PL,November,6 ,2012151285,,,
11/23/2012  4:01:54 PM,DOMESTIC DISTURBANCE IP,1,265 EASTCHESTER DR,November,6 ,2012151195,201242561,,
11/23/2012  2:53:49 PM,DOMESTIC DISTURBANCE,4,1009 HICKORY CHAPEL RD,November,6 ,2012151162,,,
11/23/2012  1:46:07 PM,DOMESTIC DISTURBANCE IP,1,805-3G SHARON WY,November,6 ,2012151134,201242551,,
11/23/2012  1:09:54 PM,DOMESTIC DISTURBANCE,2,2207 LAKE FOREST DR,November,6 ,2012151119,201242547,,
11/23/2012  10:36:18 AM,DOMESTIC DISTURBANCE,1,3853 SANDLEWOOD RD,November,6 ,2012151057,201242532,,
11/23/2012  9:10:43 AM,DOMESTIC DISTURBANCE IP,1,901-B NIP ST,November,6 ,2012151022,201242511,,
11/23/2012  3:21:50 AM,DOMESTIC DISTURBANCE IP,1,115 E PEACHTREE DR,November,6 ,2012150964,201242499,,
11/22/2012  10:33:00 PM,DOMESTIC DISTURBANCE IP,1,405-B TAYLOR AV,November,5 ,2012150906,201242482,,
11/22/2012  9:59:03 PM,DOMESTIC DISTURBANCE,4,1604-C LONG ST,November,5 ,2012150893,,,
11/22/2012  9:15:26 PM,DOMESTIC DISTURBANCE IP,1,405-B TAYLOR AV,November,5 ,2012150879,201242477,,
11/22/2012  9:12:44 PM,DOMESTIC DISTURBANCE,2,1211 E RUSSELL AV,November,5 ,2012150878,201242478,,
